,address,value
9964,lat10jncgfamtd8m9v4x4wc6q0pgk6d8953x9fplnh,37.377
9965,lat10qevux90h5dq45el08hpzfm5dm8x7au2x2m3xa,37.377
9966,lat10sew2fuarrnn4m8eag5celweaaljs60gvjuqt6,37.377
9967,lat10xzfgtj0sfmkufxn543ddv35vafqwkar79reaq,37.377
9968,lat120m40zl28eaydns3cr5r0dal6fj5z7rstvw8r0,37.377
9969,lat125w7pcv7ptqv3xymqj3vnysjfmpmw6gwt6xk5u,37.377
9970,lat126zq790cgaysgz572ahmqne2r7lrnffrswtr3p,37.377
9971,lat12ft04c83lmtpt3uu8fp3d26rt9cx2n3smrs24d,37.377
9972,lat12jm663thtmc8zg4cwca94x07rwk0whglar88g0,37.377
9973,lat12nf94ysl3sv6d23jr62qrj5r4lctumkkjt7pxg,37.377
9974,lat12ydmxhk7wgvg2wkyxsz4mtc2vn348yad0ucw3g,37.377
9975,lat1300hlvcjlpvnrj8d43td2lgsss38m87209ukhd,37.377
9976,lat13f066t8yhn6hxqt2ey8rpmfwswf7tz3uc6c3zj,37.377
9977,lat13rd7573mrmhgmf9swluan63k60rwpqzt4lpm52,37.377
9978,lat13rt98hn2hs2jdx6u0sd2nndg32r0h09cfvgjre,37.377
9979,lat13sve74fp8npwtl58tgaun5cky0qm9clgrft762,37.377
9980,lat13v4vll7akjdhf8xcjtxl25mhldncjm94t8x00p,37.377
9981,lat13w73jx7ke7m3s3hxh53umt69zfe4as2d5vvrg3,37.377
9982,lat13xj2jkx69x3akdxq5t7k0s7wqp2qqh990nmjk6,37.377
9983,lat147f5p7qjfe99szn4ggz72zj0gj5rxm2zuk2wm6,37.377
9984,lat14a4yq7lqxyddfta0qsfed8vvkfx2720c6ykxyj,37.377
9985,lat14hjcu737eg3wr45j4tn2n0en5vt2hcp008254m,37.377
9986,lat14jchh9rhzd39lk209ex6j5vzfxqvuykcupay7c,37.377
9987,lat14rw8l7g5ef6h37gdcf350s80njt7dzu473z099,37.377
9988,lat159j596hllaff2nnyt49ujqlu3a0u83mgscf80q,37.377
9989,lat15c94n20jjkzj0q2qfw9pgtdwdh8lsrd9h2h20e,37.377
9990,lat15nvysj0rhwnm7a8c4xx2nwv0agt56slfvlhhwh,37.377
9991,lat15wpcputkuqncwprahlevag0nzemzvzqpl6af7f,37.377
9992,lat15xagau3fg873vldlczwrfsrd6p7uzmm50qv92c,37.377
9993,lat16488w32aa288f3py5xhkrhtdsulfldnpv9hlt5,37.377
9994,lat166g4fsatdtc2wzatkn6fsgm5ch7u7378zjg2pj,37.377
9995,lat16eyuk5s69urxcq9pd4ywtcxh4mx5mg2thhdpzl,37.377
9996,lat16ha4z3q2k048wdjnldg32cva98f8lnyugnsxzk,37.377
9997,lat16vf3yxaxekl4h6rua5a3wvj77peuhrp962gpx2,37.377
9998,lat16vz393yqg6jshszg2g7kkfzjkvf7uew00jw8hc,37.377
9999,lat16z6an3s5fanzxr68fxj8r5c5mn5kct5yvnc5wc,37.377
10000,lat17ahca3zawmfgnzm02zvntqkfat38gwvsx6fg77,37.377
10001,lat17fn5hnl3hcfpde72a24zy6u3pytp6hdxnvuku0,37.377
10002,lat17hvpnvxjk7arldct3qnzhwfrlle3a0rezm2acd,37.377
10003,lat17n96jjkpyrr2heq0mjqfn5uj8qunxu5pfzffqn,37.377
10004,lat17n9gcas0t5egx6shzeuekltjp00sjjr8k0fp0j,37.377
10005,lat17nh44qcsc3u22tpv0cr4cz2r8vprm4m9pkqh8n,37.377
10006,lat18k4dxkz248hxwwqs7vtewfy3ucemlg443w4mhw,37.377
10007,lat18l9505r2qhh8njtudwyuj0rgqhj9nxjm3n4mwl,37.377
10008,lat18m4kmkts3ud5rktj2c4x8a5q2esxkrcw8fr5as,37.377
10009,lat18mpk4z7quuajz7n5h88kp4pd9dvasrsncznns6,37.377
10010,lat18sex90aaxh0hx9h8l2tvj6tthwzk3tmeg5hepc,37.377
10011,lat18zlszawaz2h8gu2ezvxmtg2nww2v7wayca24t2,37.377
10012,lat19268gp9uncpcmm8taphla74a2kml27tmf6yyl5,37.377
10013,lat193frewhwvt7ha642n6hmz8zhl5fuaysm65732d,37.377
10014,lat19663tvfxmgpj82duhqf2x4wg7f2mw409zkn7m6,37.377
10015,lat197wfe7xs0vyxntnmv82yek42c7mfcm5tuzafa7,37.377
10016,lat19eu6f4q7ewyezzeueun02rhqjhxaxy9myhy746,37.377
10017,lat19n79lztkhhgvp9xmym8kvh00tyrhk9npgj7j2h,37.377
10018,lat19nfk04lcfnt8nzlr4z8u7x0r9rf4lsxa203yvz,37.377
10019,lat19s6kglnaqxelhwduy9074pxtunkfpf4pftr4nk,37.377
10020,lat19u4eundzkwsm7ju499yl5803xwf2qggzh2razf,37.377
10021,lat1a8avtd9q0yf7t7emaqxple84l0z69l7k60fenr,37.377
10022,lat1a9qvdpca58up7jzu8enyxh9e84k52dhz37hmud,37.377
10023,lat1aa4pclzz4uch53aehqwpm6q7z4uspd95zqcgct,37.377
10024,lat1aanm6yvn9dduqw0grpvs2wkkwl8zuqlghdxn6f,37.377
10025,lat1ahd25nyen8hamqj43jh8xgx52nhekc84mga47r,37.377
10026,lat1ant20fgdptnvq03460k2vyefrjupud8nx7k8jk,37.377
10027,lat1anvu6g4l69a9ds0drxtp6xvr997hdyxyexcn55,37.377
10028,lat1au7nmhlzl3lmwx9jnf96lp94g6tx825nqdnsz5,37.377
10029,lat1avmp7vnrjuwhe088rhsfnyykneell56hratp43,37.377
10030,lat1avry7wp27x75el95zycvud3kt4rmyfn0vgf5ns,37.377
10031,lat1c243wkjn6yks8vpm3ctrlsgp3v5sdxtf5jwsj9,37.377
10032,lat1c3ccnsvhq3ehcgyza0tq8dtlqsqgyk34p9f4rf,37.377
10033,lat1c46d7gq4lpuuguq8en66g9k806awsz976ldujd,37.377
10034,lat1c8slltr3qw4rffugvrjr5qvg30ut8jmxhemr96,37.377
10035,lat1cctsag0gvde9caymn9xm58av2pz2ln5emdw5vk,37.377
10036,lat1ce97m3w5936p95235qpj8e580vnv502uy83365,37.377
10037,lat1ch5c68yqw66y8aquvmm600zlm4mt0d3c6ep9ez,37.377
10038,lat1cpvpd97gw2zlhtr5gp6yjhae6ls97velf420p2,37.377
10039,lat1d95e6x0vw6sp5ygemtyxkhh20u2n5n8zq4cefn,37.377
10040,lat1dsw20hntrw2lt7gr0lsrctd2xft062wmwffvey,37.377
10041,lat1duuz62d6vsmdmxdu0jx5wd6hlhvy023ulygqsl,37.377
10042,lat1dxnkaj7z55a2cl2jl0xt3rmwck439dxx2dw573,37.377
10043,lat1e3pslamf73y2d7m6gqdzy60qzs5utml2tug2ml,37.377
10044,lat1eenkzedtc83zquxdedqe2mfw6v820s90kq583n,37.377
10045,lat1eeqzccvn369gnyruauxg5hz75kmnm9ktpp6wlg,37.377
10046,lat1ehzqklqw2958nyl0ykcp36dxhy0tf2qer45l87,37.377
10047,lat1ejm3y39lyhztv0sym7pw4tvh2sm0yt76yeexgr,37.377
10048,lat1ekzgwsv33p0ny4wsqw7sne6pwmyr9cdke6gsjd,37.377
10049,lat1ent0eytlnknytwy7cfp84vxsup2l0jyrpzuvn6,37.377
10050,lat1exgcgtgs8sd6x8fjr5lwrzkngsu2xkqhmux4dj,37.377
10051,lat1f0al8adykyz6gun5j2ne8p9jn4j06t6ds69kpc,37.377
10052,lat1f2zjxxkdq442uqrw8t4x5h8c8y8ccv6d3wnl9q,37.377
10053,lat1f2zl7mmncz8atexkk56746qfkqlkq40agjfk6k,37.377
10054,lat1fd9ytepn7y4tmasvtkrng2ljhvu3d59cd0m3ds,37.377
10055,lat1ffnyy2590qgerhpazxnq8ugmmhw4tpu70pk5rd,37.377
10056,lat1flfv4lsln24qul2kxjlv99ua292uxaysxryfz0,37.377
10057,lat1fm0xa8lrl64uxdeg47ry5sce29nsyyp270nzx3,37.377
10058,lat1frvvnzn24fc5k955kgygzyv9cjjr2hzkcxrrhh,37.377
10059,lat1ftkx69yawv42uq2rcx7wezyjdvfs4y2gnuj7x8,37.377
10060,lat1g0x75nuupzja8ph478ly4gk0660wa60w8azxz6,37.377
10061,lat1g34l29z5yctmcpwq7rv84qd7yp9klrpd5lr4d6,37.377
10062,lat1gghrvgdrjum6d7r774f9a5rw626x53h2qkcj2d,37.377
10063,lat1gh4wxy7ektnesk8pn06j8gudk880ka2j6zlj4y,37.377
10064,lat1ghll7pr2t38eamwuhls46l2etl4f6ll9m6zevd,37.377
10065,lat1gprd4g3lmkgn8q98jq7am2aq7vwfevcdpzs7r5,37.377
10066,lat1gtlc3j42y3l7hj3nejdl9yrzfmtctufrw2ur02,37.377
10067,lat1h4t9d8033yq7qj25wvr8xfdy9k6ykqdq9wy2lr,37.377
10068,lat1h9nhcv70j47jq7am92ge0t7syvt2y9m7mqlpqs,37.377
10069,lat1hm6xy9cw8t96hnwpd680asr4c3j3knslnvzre0,37.377
10070,lat1hmv7y4pr5nk6fuyt4wju4jhgtxdat3hdlzwkes,37.377
10071,lat1j077xe3c9p6x57jmycwzcdzj2zh6ch7y89daj5,37.377
10072,lat1jazqmvfefk466ktscvk3h0xgqxlz25p3m83ltv,37.377
10073,lat1jchu78fu6vm2dazxj4hmxumt893mxf8xrjhygu,37.377
10074,lat1jf6tf9y85et7xf99my89dem0s7htnwznt787ef,37.377
10075,lat1jf76vkx3twsnkmgpwq6k0la4a59gzhw4drvwtu,37.377
10076,lat1jfxel6kp5r2akmdh7nc0apry4wtd69nrvkrsyc,37.377
10077,lat1jg03jggk7mu0jr94qtg98t28cz5qenkf4enxud,37.377
10078,lat1jjzar0f83r45rp9rmdccwaexh2lezvx70wtvny,37.377
10079,lat1jnmf4vlptqqa8ed06w4hyfr93uyxz4hy2eua0a,37.377
10080,lat1jr4l7skkrtkpchzc854dpuxlhwcp7f30lmtgs8,37.377
10081,lat1jul98pts4j8vvquf0u7upk8kdy60u4dqt7a0qt,37.377
10082,lat1jzhp9cfexufcscz46mfzvqcmw5w9f8utsnv8jq,37.377
10083,lat1k0jsw06290duyr8zg6tqzp8un68ckz26aet6g8,37.377
10084,lat1k3xmdha25l3hygmdgme72dlw5vxqsezgfgsfxt,37.377
10085,lat1k6cwcm68e3v80445gmp8n6gwpe8e87f682wf6f,37.377
10086,lat1ke39xyf42j5jkwralkxukt53jqnxslrg879ajz,37.377
10087,lat1kg7v0wylype98lwqza7xljdsr3z9w73mguyz7y,37.377
10088,lat1kkrah2ru8zs6kerzypxhfrzf65f6zx5nvyhzg9,37.377
10089,lat1kx7z4gc2ckmcnd36y4e50kxcfahpup6d64g426,37.377
10090,lat1kzdskez49vk2ek9rp8xh8f2plt83j2hvsfvgcp,37.377
10091,lat1l3835pss7rtzsy2u46ntys0l3w73guar47s0hf,37.377
10092,lat1l3a5sx5zynh0mn6pz378skc3fqufppx440645l,37.377
10093,lat1l3l5u53ealr9nledph5umh3sdtx2myysjkdd2x,37.377
10094,lat1l5g2sdd4zxsvf6uun927xe9d08t3jfgqgh3mdp,37.377
10095,lat1lm890adprux7x59suf3xt907dkgncwtvf678at,37.377
10096,lat1lsx297t8gpa28a3uvlnss6rydf96w28lfjr6ej,37.377
10097,lat1lszqqkpph5yx4kh7rfhgl87566tv76dnefectl,37.377
10098,lat1ltwz79wryw9p9f8ftv8h37yez6d5v78l5w07zg,37.377
10099,lat1m38cens9u87j64ckqpv53s4y4nw0npp5fq5une,37.377
10100,lat1m52nmensuw69f425l6npg5e5avexkgfndsn8wk,37.377
10101,lat1mca9fhua5hs6637zjul4phr8da32wxapl70022,37.377
10102,lat1me5xs30wp9hlcpf8lhst3hncyvj5cn8d4ekkf8,37.377
10103,lat1mfmvsgfkskhnngadxwwsrxxj7phqvmrdz2lk25,37.377
10104,lat1mqfs0m4l8z5p3jdqqrdtluj2a0cscqgf02nwdc,37.377
10105,lat1mugrjaq3qrdt45v6gkjmj96gsjl5up2aryttuw,37.377
10106,lat1mxe22kd9q6e0tzaj0atgaqdc4gk63z96ga0ykx,37.377
10107,lat1myje8374uv6726xnem554u2prdnurcgvaj947e,37.377
10108,lat1n0lvmqmk35uzg7mywtsgrp62haklka0j726c9p,37.377
10109,lat1n7zr9kfas2wxquw0q8qqggml88vd4szfkqvp79,37.377
10110,lat1n9rpgk2lyq8v5cqsw87juxhupklwvm2hqqjqn9,37.377
10111,lat1ncalrmaj3h0sxdyma8cjsfsm5aa6f24a2k39wm,37.377
10112,lat1ndjj2twerhzcpducd8ree50e5cfd6v6esmunw6,37.377
10113,lat1p9xtnkryglctgpswffdftua2c3dceyqxyj7es6,37.377
10114,lat1ps4aq0h8lx8fl6604cty853wnv2wvnspdveer8,37.377
10115,lat1ptxvygu9mt87229kgjp49ft0r7syya3j4h903y,37.377
10116,lat1qe8zdumqhrlewrpkzmnwarcf96dzc0629h7dtv,37.377
10117,lat1qjkapc368mxyn56fnwtth683skdyzyrvv2wh7q,37.377
10118,lat1qsajfxc3z8uxy99d8wrr6vdls8skz6kcmc3k8t,37.377
10119,lat1qyt06esj3e3jyyw794peml0g5ageujgfxdrrs4,37.377
10120,lat1r00vgv90gq3lfrz6hm8lrjluku62y3fc8rz730,37.377
10121,lat1r4knclp59pdtge4zpp5vmqvv5y3drlcfftgldu,37.377
10122,lat1r4p756c23hyert8h3wscwgs5fylgr9qygcd84w,37.377
10123,lat1r7adlt6l2k7cvp7lg6jupv7x58cv27x4yhu2ln,37.377
10124,lat1r97lfap34a7f3g6lu2hqmxcf7x6rpch0nrl2jd,37.377
10125,lat1rlf8g5hrklz4suyqqe4w478nmtyssqrtmfllzh,37.377
10126,lat1rty7gsewzeupjhl2u3g5nvyc7e5h6g83mhn84t,37.377
10127,lat1rvl79yc22cyrrm0egcv42284vztdvx9a2eppt5,37.377
10128,lat1rwhzvvyp5k20kdk8ypesq6vcs69068jxxtqmyw,37.377
10129,lat1ryr67fz6xhw2yqpv8njjn7uh3j5emrldjszlxv,37.377
10130,lat1s2wjxwu46ped4hv58axggzg550sctwgg9hal90,37.377
10131,lat1s5ldy9v7y5gczem0y9y0j5268mt6d3meth2hj6,37.377
10132,lat1s5zwa5g0v8mnwmaeshrwm2rn0p2dfyyrqq38nm,37.377
10133,lat1s6a8tjlxwvzwh2kgd6tsz0er6ndd7hzxuy9hd8,37.377
10134,lat1sc8eqnnx7zkppuwgvudjk3kvm5e60kcdzqzg6f,37.377
10135,lat1schkh8gdrz394h2yfnnftj9nvny9h0796mrt8n,37.377
10136,lat1setdqg565xvfhl4nkhw4fhzmxry3ltfw66egql,37.377
10137,lat1sh0myt39jgrkn9te4sq4dm7qnnd2c4adwk6464,37.377
10138,lat1slzwcp5unrhk6cnv9cztktandxquyqss8qu44c,37.377
10139,lat1srra9hxelfw44saejukr3mqme7e0wcx0q56a4n,37.377
10140,lat1steq3pew0dxy7he53dqmrdq6hlugt3dwt8fcyk,37.377
10141,lat1szrt8swclh6vkln6pt73mtxpzynfux5axwqjeg,37.377
10142,lat1t50tcef0swc8cdchlc8ww63tltryqfke2fj27x,37.377
10143,lat1th7n0urn2uq97svn2hyt02pf5g4catd9d54v22,37.377
10144,lat1tkdcuwyzd5vwhppumwh8z0ksq67f7xgqc7n2ar,37.377
10145,lat1tredgsetjtk72tgz53da3g58kmk3wewkjx4k0d,37.377
10146,lat1txjxfacsgx853pjsxxdkk44n2nx7vyenr85t53,37.377
10147,lat1u0c3r6e2j2pvastewzgq3zjlzmnv6agh34yed4,37.377
10148,lat1u36zjfr6dhl9nuflvcpgumhl250qjgyxyz4lwy,37.377
10149,lat1u4aczysrkvnkdtj5skjl0rwhg52wqzsw4fc3sy,37.377
10150,lat1u5pfwn733jlt27wvfg944qwryw5p8ka3tydhk2,37.377
10151,lat1uhqu3t5dey96v2l0ve9lqrn9r0y8sqc70tltdx,37.377
10152,lat1unnthwktxn99lxelp8gsgy7cs2znnf5yut9sts,37.377
10153,lat1uw80xy7xc6dsw4v7qwqfftsettyc0ej48z3xkl,37.377
10154,lat1vh2tag7d8gqvudtjmnjvgavxzgrcjh5jj2hky6,37.377
10155,lat1vkp3lf8sw96uex6mptw85trhmglk5q2ftcle5u,37.377
10156,lat1vrux43aj5mexktse22ztcwxvgn6fl9zr53jmg2,37.377
10157,lat1vvy9gze8zx2ts7mxsfpd43grha3qd2ggh00x5u,37.377
10158,lat1w95vvlepnlklrr4t6jzqvnu2g4uwgycftzkqk5,37.377
10159,lat1wcu7k42h8repdhqz0xty47r3v9qhd3pfa94wen,37.377
10160,lat1wd7s557wcg48n474fdtc8mpcxhulu3n2f9dkjq,37.377
10161,lat1wfq802h4lxqfmx9phuqykfhkeaznrhhtyp9gtf,37.377
10162,lat1wk8hrqxc20v0grzmrgwtalv88zc0jwlg8pcg28,37.377
10163,lat1wklkpaj6pcshh2u4jmxe4sat4p6yqp2sgraqvy,37.377
10164,lat1wnla7ppw9j5p0j4rlc7jddnpddyzk4d9k7z9ry,37.377
10165,lat1wny6ec389feypcend5sxtjgulvsvuf4xusdsm3,37.377
10166,lat1ws8uslc5lqs0puyxuswmpzkygpv5vxr757y0zs,37.377
10167,lat1wwecvlp037yztxctgnew80lrhu9u6yc5ujm9nd,37.377
10168,lat1wy7kld0g8zn0qgurw4efp39ue3g4d5agncmv35,37.377
10169,lat1x0zq4jxxe0w4mh89lwffw9fta4rfx9sza4nsly,37.377
10170,lat1x77u2rkurr809ahwd94pdp5m8ag0cqfgy2zgx6,37.377
10171,lat1x895g7e2p2eleagw7rh8z4zw7952du7qjxtett,37.377
10172,lat1xa66kxp39kl66wf57yvkcs45qjlzzn0y4fxuh2,37.377
10173,lat1xgk5havrxdww4tllvesc34kurrcyhmxxt99wsk,37.377
10174,lat1xk6w2huh2ljgsqt0an3gfnfcp7z0d4mt8p3852,37.377
10175,lat1xqn0xrvktlxcnt992u4crj5u0tn6ledzp0z502,37.377
10176,lat1xqt6u4p7x2v4ymg5p3qhln9wa6tf6d7qj2xetj,37.377
10177,lat1xsr8syj7v7wpnuq2h3d2tqq5k986yzpyypt85x,37.377
10178,lat1xy7d4pfwywvuhml724fse5sj2mchwe77pk5jqf,37.377
10179,lat1xz678qjznp6pykuk3glgdqd605z65etm6hrsyd,37.377
10180,lat1y0qcqdx9zmmfe8e8l5428ndjryx6gkjmtdxkvx,37.377
10181,lat1y2cvz07kh90gm4pzxwas2psleq7v093rdgq4nc,37.377
10182,lat1y4l0q2tpp8xym9n4pu5a3trdt89anmua99tjly,37.377
10183,lat1y669ea7scjn9z4rhcm36977nvt7xf7jztat6z8,37.377
10184,lat1yeez6dm7ws5nayq6agwhl3lj3d2g6a7t42jpgs,37.377
10185,lat1yhzzy6j6eae6hsjfm6yzmtxjzr0htlrf4vx3c9,37.377
10186,lat1yk2fppwa6kf89ta93kshqh85esvszq3y69x628,37.377
10187,lat1ymuu0e5g8lsch0t3fgtzurtpy5reu3upwjfd5v,37.377
10188,lat1yna7z6hghwtnc4nw3l4s0hndtrertfrvdq3ydl,37.377
10189,lat1yrtguxgja3uyyrs40gze4m92n6vcv8yf209dks,37.377
10190,lat1yw50dwq07facc9lzggdpezh2lzxq967tqflp70,37.377
10191,lat1yygr6xlacwdwfs7rjgd9a02urpy5hn5dx6mxme,37.377
10192,lat1z5cctewdjqnr098fyju7q23jnmkxahplk7v2qt,37.377
10193,lat1zng0yder3xrrdnj4snrvz0fekqq69rdvl3c8ga,37.377
10194,lat1zxepkrljsyhkyvs6n3rng89cp2dxkg45dhrtzm,37.377
10195,lat19ta9ves4fm8rqdxy67flumtsh95terdnvedyqt,37.049784810126006
10196,lat1rpv4g60ry7jsu9spmk5zxnjry7933vw78su2nq,37.000000009371
10197,lat1nhptke62n4ha0v273e9kvp04qxz596wu8d6wvw,36.695628040741
10198,lat1kl5qh4wy234krqwe8rthjrt2w9vr04vl035rle,0.10004876
10199,lat1kxzq82n0vgtfqwgnks9q70ewtkrvutxf6l9h2m,0.10004852114900001
10200,lat1a4dw0jq6etm5nfch2kmf9ge5pz2yrdqu4lw6hx,36.427
10201,lat10mlsdav7r6uh2qd90vw9ggk2atsmq0xsj27e8u,36.42678
10202,lat1cputzc97atyjdmrpf8gt2agjaqq65nduwdvqgc,36.424384885205
10203,lat1h07gjh7uazznjfasg6whe3plyfcjg6khnpan4w,0.10004840165100001
10204,lat173y2plhkjfeuhhz73zg9y09mvl6n93dc0dxwqr,0.10961824342169484
10205,lat13e5yxnxqrekpyvsfn7ahswdyfspju9jd9j3xwc,0.0313119613
10206,lat1m3gwxpu4sk48g6ueqr4lmm9s39m9zs2gjxh47s,35.679326679448
10207,lat1udflpznqj52sys63fvm2r0pr96vynw5rwxydye,35.255101612476274
10208,lat18k9jhhl3lk4z4xdf3hzawtd3fvygxkgzt54g4z,35.156669366925
10209,lat1q5knm6jyucgk9vhxqrnd4qyamy5rl496wq9tnk,34.820954626902
10210,lat1lrkqfznpuyjnunzwsjzg5x55g8sfevdv4zhdz9,34.7821
10211,lat14f6w740z3m3akd5wvaehtvrrzarw798sl8pute,0.10004840000000001
10212,lat1kvsalmqg66yfkuucme28z68swclu4a8khk87zz,33.516522524523005
10213,lat12llu5uw42u3strs8qhwgz9yt5gqn2stwmczjrs,33.277831772807005
10214,lat1zj6t3ff2wyremxtjz32x3gehncmx4326368y3c,33.109119083434
10215,lat1cpy43zvuxmvn9kx6j0drcg0rfh9zmqu2wpu3dw,0.49911296000000005
10216,lat1f26ydkeu7zvj8sj0vdya8fcz7dqg0g6whw3uda,32.920452109692
10217,lat1026gk6vtzet6lqkaljp46zuumva5tpzamaxqmv,32.817
10218,lat10a046z6kdmjh627nzjqxr4d0mpdklsd6v6sdu5,32.817
10219,lat10a07p0ddcpp585qzgaawnaylx6t8rypdgeu0g4,32.817
10220,lat10njyttz80082zr6s37pm2ww0u56f8knvguuemm,32.817
10221,lat10nkavglv2j25schdvmqpc55487sd840u6pwqna,32.817
10222,lat10qgjyv3upjxsvz0hz3wh3akk0n0z0mrqyzxjc9,32.817
10223,lat10v0xld4hv7ntfgaqqhsef89wsf437ynh8vgsju,32.817
10224,lat10y4mrjkg8veve3h0xd3xq6gnkqj2pcv34napyp,32.817
10225,lat10ysszag2q0xyl78phcpsejm9q6hjcs2x6gnnne,32.817
10226,lat1220j2m2xspfe0rgk89rv4unsd7cse00hcvklf7,32.817
10227,lat124pfwyzl3830y28lxvf8lhnvusamp2np2lkxk7,32.817
10228,lat127ymtedmcp83en0clr6enwe37y4al5jtzadztt,32.817
10229,lat12ctd8j7t7v6e555pg2hn2pwtrsuek8g52tgxwn,32.817
10230,lat12eaq9ul7v07cw6smzj64dlp60w506l337l5j6z,32.817
10231,lat12hvrc73m83w6hld9ljrghcl5xkgatttt9ll57x,32.817
10232,lat12kzp2dmhxhttgklq9zfwy7q4x7lt4nks7p27rq,32.817
10233,lat12mealusfkkats60tux8njcngtn47n0l34pmsj8,32.817
10234,lat12vckkt5kjvud8rhq2jwl3vynjyflrl7uv5cvlw,32.817
10235,lat12vlkvkvna9qn7t273pl8t24nc54rqnxzweqcd0,32.817
10236,lat12vtwdrde37rnwlelwr5gvp7zs2xwaedsrasf5e,32.817
10237,lat12ycnm2uyzejkf2th6xvgt4y3px9sh3swyc0rv8,32.817
10238,lat12yw72l38dz7gxhdyerdgaqtkcnn9nyj398qlgh,32.817
10239,lat132cyfpyuvfft23xufgmk4l7j9z8hseqr0phmtp,32.817
10240,lat137z0aqevr7hpsa0scf3037f693e4c9nmh96fqr,32.817
10241,lat139upva0uv07njux33f7c99k9pae05pwhqdrlnc,32.817
10242,lat13f8cq8aqkjhxp5p4fw5xcfppvg4lq6560dtyd9,32.817
10243,lat13hydreg2znvz5l74aukwjycqecfvy4rd69vv9v,32.817
10244,lat13qs6m4dx2tnj2eqx6xt7htmdf7m2vdw8f7cxv4,32.817
10245,lat14dmmsasjmtkssr6sg5jw0pgkw5zuyyqua2kwdz,32.817
10246,lat14jh0mjs5tnjnzv4nwtgaztuy93335a9d6my7g7,32.817
10247,lat14jkh8ssjy596t94ky2nnmkham8mdsysvhfck80,32.817
10248,lat14nl9hmk4llvm2gnmtgfly6xd5kkwp4kaea6e4v,32.817
10249,lat14t3pk605z37lukhgg8v73usk6cz2k9phxnwv36,32.817
10250,lat14tpe7afp2mdgxlqdk8rp48zte352thjzlaejqu,32.817
10251,lat14z8p06pcx4jqrj6nplfy82tep4ds2majl0p3fx,32.817
10252,lat153d6nulltz3t4egpsrdfj75nscmpt783v8ya6p,32.817
10253,lat153pv56hl8mh9dl7xzd493406d49vdrkj6f4ngf,32.817
10254,lat15ccv42c02wnfarr9hs3qa6v6v7k32u69l09phw,32.817
10255,lat15cdkv78dmtdn38k8q89tsws2nhge5qtg74lhkq,32.817
10256,lat15g9a36ekhjymzsyy6wmedf2mkqz7qd4x93pyw2,32.817
10257,lat15s9kjsfn43knxqskgqhugr0ynl7dz7evdyjexw,32.817
10258,lat15wvcncsqlrjm6erpfu8cfsuf02wu4sfvm69zyu,32.817
10259,lat15zcjpx2vhyy0kp987raghm82cy8adpeayd60he,32.817
10260,lat15zz7uf0d5mz8ay9cc2uw7qj25y3elq9r6qx6gl,32.817
10261,lat162ajznqnwwv5q7rpgkugmdxu74qn8smcn896tt,32.817
10262,lat1636cp6r2pe70y8z9nfrjdxkvtk7sl8rdrv53x9,32.817
10263,lat164hu4rg3fyf0hs5tprzgh32eeq2a2mg4lyjn77,32.817
10264,lat1656nqhhlrghfmgkch737ny22myell20cqrp2l8,32.817
10265,lat1695s0g60rv93jeazj646dkqmfyzmh56c44lavz,32.817
10266,lat16aczaln6v0nnkkp5q3d9yzlhuhag5n5p853zgd,32.817
10267,lat16fvg5fxx4ddju88a82a3fjh7lr9spfzam4308w,32.817
10268,lat16j0q6gtclasuerh0cqa5tu6dz3cc4hhhv539jz,32.817
10269,lat16k0mrle8uekdkymudhr5gmx5xc7w5g38q8nads,32.817
10270,lat16pwf57wwx3y9tgznkz536thcln7hss0x5xa8st,32.817
10271,lat16uec044j2mpk9kzcgsnkyqhfx63sexvqeqlv0h,32.817
10272,lat176kplk328sh8wqmjmpqx25087e9g6jkv34r7y3,32.817
10273,lat17h6crpzhnqtyruktnu6ylgmgfp8vxjev9julqy,32.817
10274,lat17xlepngex3adftlqdgqg6r6cts9ppg38wlhk8r,32.817
10275,lat1892ku30t2cc9xpazxt3zevmpe6mh4cvqmszatl,32.817
10276,lat189ldc4pmmr84tk0vvr20m0d5upsenw9yhj82ae,32.817
10277,lat18j5unkc553d2hy4cem8xdhzgyctep2hkepma6w,32.817
10278,lat18l2njy8ut52t5s2s7s82yh3ammlwj0x3alxm5q,32.817
10279,lat18s0mwuxkn3769j73dg4acql8c7l7luhlw7ht6n,32.817
10280,lat197mp44a8udjr26syf4x37yaxcw863agm4dsqje,32.817
10281,lat1992290nha3z56uj6g9szl4g7vtj27y927yre3j,32.817
10282,lat19grjpcel2mfn8jgsfyucgpdkzphx3dqnwu7k0y,32.817
10283,lat19pshczljvm0sx4alql23e36m454m6sq8z5zlc8,32.817
10284,lat19qlkt0hmrjtv39gvmlzgws2euptswmakgp70d5,32.817
10285,lat19u7f6sz9afmat7834nws86jmz3scytcz678hfe,32.817
10286,lat19uwm98jzuqmr2wu2al0jcshy9cx6j094nmzd0l,32.817
10287,lat1adjggrwc3tufn59tmh5aan00gcdmfnw4tvetf7,32.817
10288,lat1adpmr275kv93f4sc5cemas4se4mqjtj675h678,32.817
10289,lat1ak7mwefxzr8m2aulxvkykrkpehp7jwdeztksww,32.817
10290,lat1aujle539c9cxh3rlacwc44smhluwqrhuzkuzvm,32.817
10291,lat1aukxsyu3ruj8m5v26zyh5lw5xec7xnaycnkztu,32.817
10292,lat1az4zg8fmz9w5u7xyv0l6e2kgzssry09s843jfz,32.817
